id	tweet	label 
1961	"Zidane habló esta mañana en rueda de prensa, previo al duelo entre USER  y USER, Jornada 35 de USER. La lesión de USER  y la vuelta de USER ⚽️🚨 HASHTAG HASHTAG HASHTAG HASHTAG   https://t.co/LI4iQqKbnE"	others 
1962	"No te pierdas la crónica de USER del USER 🆚 USER  👉  https://t.co/sOsfWyZNU5  HASHTAG HASHTAG HASHTAG https://t.co/p94MXKRCQb"	others 
1963	Que se decía y opinaba de la capacidad de HASHTAG ? HASHTAG HASHTAG HASHTAG HASHTAG	others 
1964	Un terrible incidente el fuego devastó a la catedral de Notre Dame, símbolo de la capital francesa, Patrimonio Mundial de la Unesco y uno de los monumentos más visitados del mundo HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/QpSdIEOjGQ	sadness 
1965	"Que nunca se le olvide a USER el ZASCA internacional que le acaban de propinar.  HASHTAG HASHTAG https://t.co/9iXQLEgEqb"	others 
1966	"El temita de la oscuridad en el capítulo de HASHTAG... Joder, no he visto a tanto crítico televisivo junto en mi vida.  Ha sido una brutalidad.  Dejad de ver series en el autobús, que así es normal que no veáis. Coño."	anger 
1967	HASHTAG Revelan HASHTAG venezolanos que fueron HASHTAG para sumarse al HASHTAG (vídeos) https://t.co/Y3ZFZRwJRZ https://t.co/Flif7J7JEH	others 
1968	"Todo el mundo preocupado por HASHTAG mientras que día a día matan y violan a las minas. Pero claro ellas se la buscaron la catedral era indefensa..."	anger 
1969	HASHTAG El principal opositor del chavismo pidió asilo en la Embajada de Chile en Caracas https://t.co/zJF1fMCtHq https://t.co/J46Krkp3Bk	others 
1970	"El otro día vimos en clase de 3°ESO esta magnífica intervención de HASHTAG ante el Parlamento Europeo. El debate es claro: ¿Debemos actuar como si nuestra casa estuviera en llamas? ¿se podrá recontruir el planeta como quien reconstruye Notre Dame? https://t.co/k6K0OaH8mB"	others 
1971	Ha pasado un día y sigo en negación, sé que solo era un edificio que hay cosas más graves, quizás no tengo bien ordenadas mis prioridades pero verlo arder sigue haciéndome llorar, tan bonita, tan imponente, tan eterna, por favor vuelve pronto a ser Notre Dame.#NotreDame https://t.co/uaassgTEoo	sadness 
1972	Buah!!!! Sin palabras,memorable, quien duerme ahora y que larga espera para el próximo capitulo,simplemente increíble HASHTAG	surprise 
1973	"HASHTAG: Donamos material especializado para tratamiento de heridos en centros de salud y hospitales de Caracas. Nuestros equipos están movilizados para ampliar la respuesta en función de la evolución de los acontecimientos:  https://t.co/mloL7rzaOY"	others 
1974	Parezco cersei preocupada por sus elefantes 🤣🙈. HASHTAG	others 
1975	No hace falta quemar libros si el mundo empieza a llenarse de gente que no lee, que no aprende, que no sabe... HASHTAG HASHTAG	others 
1976	"HASHTAG  El efecto de un libro... . https://t.co/6vDeKJtMqj"	others 
1977	"HASHTAG HASHTAG  -Por favor Bran, deja de hacer eso que te vas a quedar ciego. -Me estaba rascando... https://t.co/ckNN3N582q"	others 
1978	Es imposible  ver las noticias de HASHTAG y no sentir impotencia ganas de llorar y que se desgarra el Alma. USER morirás en tu propia ley, por qué el que mal hace mal le va. HASHTAG HASHTAG	sadness 
1979	Goooooooollllll que bárbaro HASHTAG, otro golazo de tiro libre que logra en la temporada HASHTAG HASHTAG HASHTAG HASHTAG	joy 
1980	La lectura es a la mente lo que el ejercicio al cuerpo. Joseph Addison 🤓🌿📚📖😊 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/vJY8NbeiXW	others 
1981	Disfrutad del episodio de HASHTAG porque es lo más tocho que vamos a ver en audiovisual posiblemente en años y una pasada de mano por la cara a todos los pollaviejas del cine que siguen sin darle a la ficción en streaming el lugar que se merece.	joy 
1982	Muchas gracias señor Dios. Muchas gracias señor Diez. USER HASHTAG	joy 
1983	Porqué los libros siempre nos ayudarán a sacar lo mejor de nosotros, feliz HASHTAG HASHTAG https://t.co/xirGf987Wp	joy 
1984	Leer expande la mente y nos lleva a recorrer mundos maravillosos. ¿Cuál es su libro favorito? Celebremos el Día Internacional del Libro y cultivemos nuestra imaginación. HASHTAG https://t.co/KpqYQ7guZM	joy 
1985	USER La policía de HASHTAG reprime gravemente a manifestante a favor del gobierno de HASHTAG	others 
1986	Pero si es la bruja... me cago en.... bueno al menos parece que ayudará en algo... HASHTAG HASHTAG HASHTAG	surprise 
1987	"""El que lee mucho y anda mucho, ve mucho y sabe mucho"" Cervantes HASHTAG 🌹📚"	others 
1988	"Creo que vi 1 millón de veces el golazo de HASHTAG y sigo flipando.....😮😮😮😮 Que sigan comparando.....😂🤣 HASHTAG  HASHTAG  HASHTAG"	surprise 
1989	El HASHTAG ha terminado de la mejor forma, en HASHTAG, el club de lectura de novela gráfica que se han montado los gremlins de USER. Gente la mar de maja y leyendo un buen cómic como ha sido 'El tesoro del Cisne Negro', de USER. ¿Qué más se puede pedir? https://t.co/j0tsDwVFcp	joy 
1990	El coletas quiere a toda costa estar en el gobierno, le ha cogido gustillo a los chalets que tanto detestaba y ahora va a por los sillones de la “casta”. Hay que apostar por un gobierno moderado y más respaldado HASHTAG	disgust 
1991	HASHTAG vamos chicos sois los mejores USER  HASHTAG HASHTAG https://t.co/IvAUuUfKe4	joy 
1992	"Lunes negro para París, a punto de caer la catedral de HASHTAG... Mala yuyu dirían los antiguos. Bomberos en París dudan poder controlar el incendio en Notre Dame https://t.co/pRM43sdSUe HASHTAG"	sadness 
1993	Están completamente derrotados los golpistas en HASHTAG  USER USER USER USER  USER USER USER https://t.co/UEFAL8ypxr	others 
1994	"“Tengo un alma profundamente naturista y adoro con ella la verdad sencilla de las cosas” Teresa de la Parra  HASHTAG  HASHTAG HASHTAG"	joy 
1995	"Miedo me da que el USER pacte con USER 😱  HASHTAG https://t.co/3e1pDbvytQ"	fear 
1996	Lo irónico, paradójico, que les deja sin pies y cabeza, y que llama la atención es que quienes votan a favor de que el HASHTAG siga en el  poder en HASHTAG, son los mismos que QUIEREN TUMBAR a USER cada que él pretende HASHTAG de la HASHTAG ‼️🤔 https://t.co/842TVcvpec	anger 
1997	"EL USER CAMPEÓN DE HASHTAG 2018-2019, UNA TEMPORADA MÁS.   Ahora a tratar de vencer al Liverpool por Champions."	others 
1998	Hilo con mi opinión personal de porqué creo que la batalla de HASHTAG es una putisima mierda sin pies ni cabeza. https://t.co/s7YcoEMjlJ	anger 
1999	"Arya es la mejor ❤❤👏👏💪💪 Mi favorita  HASHTAG HASHTAG  HASHTAG https://t.co/SvkEyEhYRd"	joy 
2000	"Sigo conmovido por la huelga de ayer de la juventud. +1.5 millones, más de 300 ciudades - el día de acción global climática más grande jamás.  ""Los líderes mundiales están perdiendo la ventana para actuar, pero no vamos a quedarnos quietos viendo su inercia"" HASHTAG https://t.co/Dqc0jyeJ2h"	surprise 
2001	"Messsi Es el Barcelona Juegan los otros, pero el resuelve. HASHTAG  HASHTAG  HASHTAG"	joy 
2002	Sabemos que vivimos en tiempos oscuros cuando un equipo corrupto como el USER  ROBALONA queda campeón de HASHTAG	anger 
2003	¿Cuántos libros se han adaptado al cine? ¡Feliz HASHTAG!📚📖 HASHTAG Mira HASHTAG 🕔película basada en novela homónima HASHTAG premio HASHTAG con USER USER USER Mírala aquí YA DISPONIBLE HASHTAG🇵🇪🎥📺https://t.co/YB8FGwPB7E https://t.co/tRP07PAamx	joy 
2004	"Ya era hora que le pasara factura la corrupción al HASHTAG   HASHTAG HASHTAG"	others 
2005	HASHTAG Pues parece ser que el miedo que los medios de comunicación sectarios han metido a la gente ha triunfado. Que pena.	sadness 
2006	Messi se quedó una hora durante dos años a patear tiros libres después de entrenar. Si él que es lo mejor de la historia puede mejorar. Que queda para el resto? HASHTAG HASHTAG HASHTAG	others 
2007	"No ha habido daños personales... no hago más que leer esto. Solo un necio puede contemplar esta foto de Notre Dame en llamas y decir que no hay daños personales. PUES CLARO QUE HAY DAÑOS PERSONALES!! Cuantiosos y terribles daños personales. Hoy, todo el mundo llora. 😢 HASHTAG https://t.co/CvsiXluzhk"	sadness 
2008	USER USER 💪💪💪 van a salir el pueblo unido jamás será vencido !!!!!! HASHTAG	joy 
2009	"El discurso completo de HASHTAG ante el Parlamento británico: ""Volveremos a clase cuando escuchéis a la HASHTAG"" HASHTAG HASHTAG https://t.co/rov4SqZRkJ"	others 
2010	Mejor regalo del HASHTAG que ver ganar al HASHTAG HASHTAG HASHTAG HASHTAG	joy 
2011	Imposible que se tranquilice un poco esta mujer. Para ella las elecciones no han cambiado nada. Manda narices HASHTAG HASHTAG HASHTAG	anger 
2012	Enorme HASHTAG, la niña que quiere salvar el clima 👍https://t.co/lARKfIuMH0 https://t.co/QpOyQjMm1H	joy 
2013	Tengo ganas de llorar y solo estuve dos veces. Hay monumentos que duelen. HASHTAG	sadness 
2014	Liverpool tiene listo al Farça ... falta puro concretar HASHTAG HASHTAG	others 
2015	Lo que ocurre en HASHTAG es muy grave. La ruptura del orden democrático nunca debe ser auspiciada. El injerencionismo extranjero en política interior, tampoco. La intervención yanqui nunca es a favor de un pueblo (en el mundo). La guerra civil con bandos militares, condenable	anger 
2016	HASHTAG USER apestas a campeon... Te odio.	disgust 
2017	Bien Barcelona, hubieran metido más goles sino hubieran fallado tanto.  HASHTAG HASHTAG HASHTAG HASHTAG	others 
2018	Feliz HASHTAG y de la comunidad.. Lectora😋 https://t.co/s2LMzBBvT4	joy 
2019	"USER USER Y cuanto vale el apoyo de esas ratas? Recordemos que somos ""insignificantes"" ante el mundo así que vale mierda si la USER apoya o no lo que pase en HASHTAG"	anger 
2020	Me causa mucha tristeza que un momunento tan impresionante e histórico como HASHTAG se haya incendiado... Es una enorme tragedia.	sadness 
2021	Y ahora vamos a la otra batalla...#Winterfell HASHTAG HASHTAG https://t.co/YRMEJVnPN3	others 
2022	En HASHTAG la HASHTAG ha creado sus pancartas con las reivindicaciones. Un gran trabajo! ✌🏼#FridaysForFurture HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/9XvSE5MD8X	joy 
2023	HASHTAG 2019 HASHTAG En medio de la HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/uEW7vn9HkY	others 
2024	Tod@s los que vayáis al estadio hoy tenéis que ser nuestros ojos,nuestros oídos,nuestra garganta,nuestra fuerza,nuestras palmas,nuestros gritos...nuestra alma ....hacedlo por nosotros q apoyaremos desde casa! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/dBg7wjgdCh	joy 
2025	Feliz HASHTAG 📚! Nuestro deseo como USER para este año es seguir trabajando por mejores y más inclusivas políticas del libro, que ayuden a difundir y ampliar la llegada de la lectura a todos/as. ¡Felices lecturas hoy y todo el año! 📖 https://t.co/VVyWdbjvcc	joy 
2026	"Cambio de frente, pase atŕas, apoyo ofensivo, centro y el  ""mordelon"" USER  rompe para el primero del USER  ante USER en 25"" HASHTAG ida HASHTAG"	others 
2027	Podemos con más votos que ciudadanos tiene menos escaños, es vergonzosa la ley electoral HASHTAG HASHTAG USER	anger 
2028	HASHTAG, la niña del cambio. Les jala las orejas a los líderes globales, y falta a clases para protestar por el HASHTAG. La sueca HASHTAG la activista con asperger de 16 años, acaba de ser nominada al HASHTAG.►https://t.co/dtlIbgGWD2 https://t.co/mBbSvm5Z23	others 
2029	"Regalito del HASHTAG ❤️ ☺️ . Nunca había escuchado sobre la programación neurocaligráfica pero tiene muy buena pinta. 🤓 . Se trata de una serie de ejercicios para trabajar a través… https://t.co/P7FYp48giM"	others 
2030	Muy chevere y todo pero ese no debía ser el final para el rey de la noche. merecía más, muchísimo más HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	sadness 
2031	"Escrutinio a tiempo real. Datos del USER    👇👇👇👇 https://t.co/fxfKLNG8vY  HASHTAG"	others 
2032	HASHTAG El hermano pueblo de HASHTAG vuelve a vencer otro ataque más de la derecha golpista. USER https://t.co/waKC99YjrH	others 
2033	Día de Champions! Como se nota que es un día de fútbol, noches de esas que te hacen un miercoles más especial y que tanto se ha echo esperar⚽😍 pase lo que pase a disfrutarlo 🔴🔵❤️ HASHTAG HASHTAG HASHTAG	joy 
2034	Y Sánchez lo ha dejado claro: “Nosotros no vamos a poner cordones sanitarios” HASHTAG HASHTAG	others 
2035	Lo que vino a sacarles HASHTAG, es TODA su amargura. A la madere, me tienen sorprendida.	surprise 
2036	"Muchas gracias HASHTAG por defender nuestro hogar e inspirarnos a todos a trabajar por el futuro y la Humanidad. 🌎🙏💙  Muchas gracias... https://t.co/9v9u1YmyR1"	joy 
2037	"HASHTAG  Gracias a todos los que habéis votado izquierda. Esos cabrones No Pasarán!! Mañana habrá que romperse la cabeza con los pactos. Hoy pienso disfrutar!!! https://t.co/lJg8XUw5Rz"	joy 
2038	Tanto asco me dais los cristianofobos, como los que insinúan un supuesto ataque terrorista a HASHTAG	anger 
2039	Veo a la gente muy convencida y feliz, pero PSOE y Cs suman MAYORÍA ABSOLUTA. Y es lo que va a pasar. HASHTAG HASHTAG	others 
2040	USER Pues hay informes que dicen se pusieron a salvo todas las obras y reliquias antes de que el fuego se expandiera HASHTAG	others 
2041	Estas son las edades de los jugadores del USER, el equipo que sorprende a Europa. HASHTAG HASHTAG HASHTAG https://t.co/hkkOtbOqZ8	others 
2042	"HASHTAG ⚽🏆 | HASHTAG 3-0 HASHTAG | ⏱ 90' +5 | Termina el segundo tiempo en el estadio Camp Nou   HASHTAG   Sigue aquí el HASHTAG: https://t.co/xllslMgaPw https://t.co/cyl7V9fpHj"	others 
2043	Este es el mejor año de Messi en HASHTAG	joy 
2044	Había que ponerla y se ha puesto HASHTAG HASHTAG HASHTAG HASHTAG got5 HASHTAG https://t.co/J1Lux7pJcB	others 
2045	Que estrés. Pronto, ya se acerca el fin, HASHTAG HASHTAG	fear 
2046	Seguro que el remedio va a ser más duro que la enfermedad HASHTAG ♥️	fear 
2047	Gracias a los bomberos de París USER y a los trabajadores de los HASHTAG que lucharon por salvar a HASHTAG. HASHTAG a tous. Sin duda el pueblo francés la reconstruirá. USER USER USER https://t.co/cEr5NgRzu5	joy 
2048	No hacer spoiler es lo que nos diferencia de los hijos de puta. HASHTAG HASHTAG HASHTAG	anger 
2049	La cago messi que gol HASHTAG	surprise 
2050	"¿Se supone que tenemos que admirar esto? Me parece estupendo que se vaya a restaurar, pero que sea un grupo de personas las que tengan el poder de hacerlo solo es otra muestra clara de la desigualdad, las injusticias y la crueldad de este sistema capitalista.  HASHTAG https://t.co/cyCJey448D"	anger 
2051	Por favor que alguien me de información del estado de Rhaegal HASHTAG  HASHTAG  HASHTAG HASHTAG HASHTAG	fear 
2052	"Luchemos por un México 🇲🇽 que practique y celebre la cultura de la lectura en niños y adultos 📚  HASHTAG HASHTAG HASHTAG https://t.co/QXnEEWAJmJ"	others 
2053	"Mañana España no va a funcionar muy bien. No lo digo por el gobierno ni las HASHTAG  Todos han visto HASHTAG y no han dormido."	others 
2054	HASHTAG: Trump amenaza a Cuba con ?embargo total? si continua apoyando a Venezuela.. https://t.co/vc4zOGqfnv	others 
2055	Cuidado con los sondeos y con las encuestas HASHTAG HASHTAG	fear 
2056	Vamos HASHTAG Dios está con ustedes. Tienen todo nuestro apoyo hermanos	joy 
2057	"¡Feliz Día Internacional del Libro!📚📚 • • • HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/EyczBkmmgs"	joy 
2058	"""Soy gilipollas. Gracias por hacermelo saber"" HASHTAG HASHTAG https://t.co/PopGT3DTPP"	anger 
2059	Qué engañados nos tuvo Ciudadanos al principio, no solo por sus licencias de VTC, que rompen España de verdad HASHTAG	anger 
2060	Las cervezas de hoy llegan gracias al auspicio de la HASHTAG	others 
2061	Canciller de HASHTAG niega golpe de Estado; asegura que USER opera bajo órdenes de HASHTAG https://t.co/ZtqNt6ctrA	others 
2062	A HASHTAG si que le deberían dar el Premio Nobel de la Paz. https://t.co/3Eck4t5WTX	others 
2063	La sexta, tu televisión de izquierdas, retransmitiendo el discurso de principio a fin de la ultraderecha. Escoria!! HASHTAG HASHTAG HASHTAG	anger 
2064	HASHTAG 1-1: HASHTAG y HASHTAG prolongan su puja por la séptima plaza https://t.co/dG9r4mFsrz	others 
2065	Así nos  movilizamos en HASHTAG🌳  en nuestro compromiso HASHTAG desde la HASHTAG. Gracias HASHTAG desde infantil, primaria y secundaria. 💚💙💦#fridaysforfuture HASHTAG HASHTAG HASHTAG USER https://t.co/gxde5ipBnN	joy 
2066	Goooooolazo! De Tiro libre! Meeeessiiiii! 3-0... HASHTAG	joy 
2067	DICLOFENAC SÓDICO. Contacto para llamadas, whatsapp y mensajes de texto: 0412-539-54-73. HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/jvx5JwiTnE	others 
2068	"BATACAZO DE V🤮x   El ORGASMO de las feministas🤟🏻 HASHTAG HASHTAG"	others 
2069	Deseoso de escuchar al gran perdedor de la noche Don USER HASHTAG	others 
2070	HASHTAG Vea la transmisión de Actualidad Radio 1040 AM https://t.co/4PEFdiyTew	others 
2071	Estoy esperando su vídeo del incendio de Notre-Dame con audio de los gemidos!!! A ver a qué hora cabrones!!! Se están perdiendo los valores!!!! HASHTAG	disgust 
